"","iso3c","question","yes_no","year_enforcement","year_panel"
"8104","PRY","Ques_31","0",2014,"1998"
"8105","PRY","Ques_31","0",2014,"2000"
"8106","PRY","Ques_31","0",2014,"2002"
"8107","PRY","Ques_31","0",2014,"2003"
"8108","PRY","Ques_31","0",2014,"2004"
"8109","PRY","Ques_31","0",2014,"2005"
"8110","PRY","Ques_31","0",2014,"2006"
"8111","PRY","Ques_31","0",2014,"2007"
"8112","PRY","Ques_31","0",2014,"2008"
"8113","PRY","Ques_31","0",2014,"2009"
"8114","PRY","Ques_31","0",2014,"2010"
"8115","PRY","Ques_31","0",2014,"2011"
"8116","PRY","Ques_31","0",2014,"2014"
"8117","PRY","Ques_31","0",2014,"2015"
"8118","PRY","Ques_31","0",2014,"2016"
"8119","PRY","Ques_33","0",2014,"1925"
"8120","PRY","Ques_33","0",2014,"1965"
"8121","PRY","Ques_33","0",2014,"1983"
"8122","PRY","Ques_33","0",2014,"1986"
"8123","PRY","Ques_33","0",2014,"1991"
"8124","PRY","Ques_33","0",2014,"1992"
"8125","PRY","Ques_33","0",2014,"1996"
"8126","PRY","Ques_33","0",2014,"1998"
"8127","PRY","Ques_33","0",2014,"2000"
"8128","PRY","Ques_33","0",2014,"2002"
"8129","PRY","Ques_33","0",2014,"2003"
"8130","PRY","Ques_33","0",2014,"2004"
"8131","PRY","Ques_33","0",2014,"2005"
"8132","PRY","Ques_33","0",2014,"2006"
"8133","PRY","Ques_33","0",2014,"2007"
"8134","PRY","Ques_33","0",2014,"2008"
"8135","PRY","Ques_33","0",2014,"2009"
"8136","PRY","Ques_33","0",2014,"2010"
"8137","PRY","Ques_33","0",2014,"2011"
"8138","PRY","Ques_33","0",2014,"2014"
"8139","PRY","Ques_33","0",2014,"2015"
"8140","PRY","Ques_33","0",2014,"2016"
"8141","PRY","Ques_38","0",2011,"1925"
"8142","PRY","Ques_38","0",2011,"1965"
"8143","PRY","Ques_38","0",2011,"1983"
"8144","PRY","Ques_38","0",2011,"1986"
"8145","PRY","Ques_38","0",2011,"1991"
"8146","PRY","Ques_38","0",2011,"1992"
"8147","PRY","Ques_38","0",2011,"1996"
"8148","PRY","Ques_38","0",2011,"1998"
"8149","PRY","Ques_38","0",2011,"2000"
"8150","PRY","Ques_38","0",2011,"2002"
"8151","PRY","Ques_38","0",2011,"2003"
"8152","PRY","Ques_38","0",2011,"2004"
"8153","PRY","Ques_38","0",2011,"2005"
"8154","PRY","Ques_38","0",2011,"2006"
"8155","PRY","Ques_38","0",2011,"2007"
"8156","PRY","Ques_38","0",2011,"2008"
"8157","PRY","Ques_38","0",2011,"2009"
"8158","PRY","Ques_38","0",2011,"2010"
"8159","PRY","Ques_38","0",2011,"2011"
"8160","PRY","Ques_38","0",2011,"2014"
"8161","PRY","Ques_38","0",2011,"2015"
"8162","PRY","Ques_38","0",2011,"2016"
"8163","PRY","Ques_4","0",2011,"1925"
"8164","PRY","Ques_4","0",2011,"1965"
"8165","PRY","Ques_4","0",2011,"1983"
"8166","PRY","Ques_4","0",2011,"1986"
"8167","PRY","Ques_4","0",2011,"1991"
"8168","PRY","Ques_4","0",2011,"1992"
"8169","PRY","Ques_4","0",2011,"1996"
"8170","PRY","Ques_4","0",2011,"1998"
"8171","PRY","Ques_4","0",2011,"2000"
"8172","PRY","Ques_4","0",2011,"2002"
"8173","PRY","Ques_4","0",2011,"2003"
"8174","PRY","Ques_4","0",2011,"2004"
"8175","PRY","Ques_4","0",2011,"2005"
"8176","PRY","Ques_4","0",2011,"2006"
"8177","PRY","Ques_4","0",2011,"2007"
"8178","PRY","Ques_4","0",2011,"2008"
"8179","PRY","Ques_4","0",2011,"2009"
"8180","PRY","Ques_4","0",2011,"2010"
"8181","PRY","Ques_4","0",2011,"2011"
"8182","PRY","Ques_4","0",2011,"2014"
"8183","PRY","Ques_4","0",2011,"2015"
"8184","PRY","Ques_4","0",2011,"2016"
"8185","PRY","Ques_6","0",2011,"1925"
"8186","PRY","Ques_6","0",2011,"1965"
"8187","PRY","Ques_6","0",2011,"1983"
"8188","PRY","Ques_6","0",2011,"1986"
"8189","PRY","Ques_6","0",2011,"1991"
"8190","PRY","Ques_6","0",2011,"1992"
"8191","PRY","Ques_6","0",2011,"1996"
"8192","PRY","Ques_6","0",2011,"1998"
"8193","PRY","Ques_6","0",2011,"2000"
"8194","PRY","Ques_6","0",2011,"2002"
"8195","PRY","Ques_6","0",2011,"2003"
"8196","PRY","Ques_6","0",2011,"2004"
"8197","PRY","Ques_6","0",2011,"2005"
"8198","PRY","Ques_6","0",2011,"2006"
"8199","PRY","Ques_6","0",2011,"2007"
"8200","PRY","Ques_6","0",2011,"2008"
"8201","PRY","Ques_6","0",2011,"2009"
"8202","PRY","Ques_6","0",2011,"2010"
"8203","PRY","Ques_6","0",2011,"2011"
"8204","PRY","Ques_6","0",2011,"2014"
"8205","PRY","Ques_6","0",2011,"2015"
"8206","PRY","Ques_6","0",2011,"2016"
"8207","PRY","Ques_8","0",2011,"1925"
"8208","PRY","Ques_8","0",2011,"1965"
"8209","PRY","Ques_8","0",2011,"1983"
"8210","PRY","Ques_8","0",2011,"1986"
"8211","PRY","Ques_8","0",2011,"1991"
"8212","PRY","Ques_8","0",2011,"1992"
"8213","PRY","Ques_8","0",2011,"1996"
"8214","PRY","Ques_8","0",2011,"1998"
"8215","PRY","Ques_8","0",2011,"2000"
"8216","PRY","Ques_8","0",2011,"2002"
"8217","PRY","Ques_8","0",2011,"2003"
"8218","PRY","Ques_8","0",2011,"2004"
"8219","PRY","Ques_8","0",2011,"2005"
"8220","PRY","Ques_8","0",2011,"2006"
"8221","PRY","Ques_8","0",2011,"2007"
"8222","PRY","Ques_8","0",2011,"2008"
"8223","PRY","Ques_8","0",2011,"2009"
"8224","PRY","Ques_8","0",2011,"2010"
"8225","PRY","Ques_8","0",2011,"2011"
"8226","PRY","Ques_8","0",2011,"2014"
"8227","PRY","Ques_8","0",2011,"2015"
"8228","PRY","Ques_8","0",2011,"2016"
"8229","SLV","Ques_1","0",2011,"1925"
"8230","SLV","Ques_1","0",2011,"1965"
"8231","SLV","Ques_1","0",2011,"1983"
"8232","SLV","Ques_1","0",2011,"1986"
"8233","SLV","Ques_1","0",2011,"1991"
"8234","SLV","Ques_1","0",2011,"1992"
"8235","SLV","Ques_1","0",2011,"1996"
"8236","SLV","Ques_1","0",2011,"1998"
"8237","SLV","Ques_1","0",2011,"2000"
"8238","SLV","Ques_1","0",2011,"2002"
"8239","SLV","Ques_1","0",2011,"2003"
"8240","SLV","Ques_1","0",2011,"2004"
"8241","SLV","Ques_1","0",2011,"2005"
"8242","SLV","Ques_1","0",2011,"2006"
"8243","SLV","Ques_1","0",2011,"2007"
"8244","SLV","Ques_1","0",2011,"2008"
"8245","SLV","Ques_1","0",2011,"2009"
"8246","SLV","Ques_1","0",2011,"2010"
"8247","SLV","Ques_1","0",2011,"2011"
"8248","SLV","Ques_1","0",2011,"2014"
"8249","SLV","Ques_1","0",2011,"2015"
"8250","SLV","Ques_1","0",2011,"2016"
"8251","SLV","Ques_10","0",2011,"1925"
"8252","SLV","Ques_10","0",2011,"1965"
"8253","SLV","Ques_10","0",2011,"1983"
"8254","SLV","Ques_10","0",2011,"1986"
"8255","SLV","Ques_10","0",2011,"1991"
"8256","SLV","Ques_10","0",2011,"1992"
"8257","SLV","Ques_10","0",2011,"1996"
"8258","SLV","Ques_10","0",2011,"1998"
"8259","SLV","Ques_10","0",2011,"2000"
"8260","SLV","Ques_10","0",2011,"2002"
"8261","SLV","Ques_10","0",2011,"2003"
"8262","SLV","Ques_10","0",2011,"2004"
"8263","SLV","Ques_10","0",2011,"2005"
"8264","SLV","Ques_10","0",2011,"2006"
"8265","SLV","Ques_10","0",2011,"2007"
"8266","SLV","Ques_10","0",2011,"2008"
"8267","SLV","Ques_10","0",2011,"2009"
"8268","SLV","Ques_10","0",2011,"2010"
"8269","SLV","Ques_10","0",2011,"2011"
"8270","SLV","Ques_10","0",2011,"2014"
"8271","SLV","Ques_10","0",2011,"2015"
"8272","SLV","Ques_10","0",2011,"2016"
"8273","SLV","Ques_12","0",2011,"1925"
"8274","SLV","Ques_12","0",2011,"1965"
"8275","SLV","Ques_12","0",2011,"1983"
"8276","SLV","Ques_12","0",2011,"1986"
"8277","SLV","Ques_12","0",2011,"1991"
"8278","SLV","Ques_12","0",2011,"1992"
"8279","SLV","Ques_12","0",2011,"1996"
"8280","SLV","Ques_12","0",2011,"1998"
"8281","SLV","Ques_12","0",2011,"2000"
"8282","SLV","Ques_12","0",2011,"2002"
"8283","SLV","Ques_12","0",2011,"2003"
"8284","SLV","Ques_12","0",2011,"2004"
"8285","SLV","Ques_12","0",2011,"2005"
"8286","SLV","Ques_12","0",2011,"2006"
"8287","SLV","Ques_12","0",2011,"2007"
"8288","SLV","Ques_12","0",2011,"2008"
"8289","SLV","Ques_12","0",2011,"2009"
"8290","SLV","Ques_12","0",2011,"2010"
"8291","SLV","Ques_12","0",2011,"2011"
"8292","SLV","Ques_12","0",2011,"2014"
"8293","SLV","Ques_12","0",2011,"2015"
"8294","SLV","Ques_12","0",2011,"2016"
"8295","SLV","Ques_13","0",2011,"1925"
"8296","SLV","Ques_13","0",2011,"1965"
"8297","SLV","Ques_13","0",2011,"1983"
"8298","SLV","Ques_13","0",2011,"1986"
"8299","SLV","Ques_13","0",2011,"1991"
"8300","SLV","Ques_13","0",2011,"1992"
"8301","SLV","Ques_13","0",2011,"1996"
"8302","SLV","Ques_13","0",2011,"1998"
"8303","SLV","Ques_13","0",2011,"2000"
"8304","SLV","Ques_13","0",2011,"2002"
"8305","SLV","Ques_13","0",2011,"2003"
"8306","SLV","Ques_13","0",2011,"2004"
"8307","SLV","Ques_13","0",2011,"2005"
"8308","SLV","Ques_13","0",2011,"2006"
"8309","SLV","Ques_13","0",2011,"2007"
"8310","SLV","Ques_13","0",2011,"2008"
"8311","SLV","Ques_13","0",2011,"2009"
"8312","SLV","Ques_13","0",2011,"2010"
"8313","SLV","Ques_13","0",2011,"2011"
"8314","SLV","Ques_13","0",2011,"2014"
"8315","SLV","Ques_13","0",2011,"2015"
"8316","SLV","Ques_13","0",2011,"2016"
"8317","SLV","Ques_15","0",2011,"1925"
"8318","SLV","Ques_15","0",2011,"1965"
"8319","SLV","Ques_15","0",2011,"1983"
"8320","SLV","Ques_15","0",2011,"1986"
"8321","SLV","Ques_15","0",2011,"1991"
"8322","SLV","Ques_15","0",2011,"1992"
"8323","SLV","Ques_15","0",2011,"1996"
"8324","SLV","Ques_15","0",2011,"1998"
"8325","SLV","Ques_15","0",2011,"2000"
"8326","SLV","Ques_15","0",2011,"2002"
"8327","SLV","Ques_15","0",2011,"2003"
"8328","SLV","Ques_15","0",2011,"2004"
"8329","SLV","Ques_15","0",2011,"2005"
"8330","SLV","Ques_15","0",2011,"2006"
"8331","SLV","Ques_15","0",2011,"2007"
"8332","SLV","Ques_15","0",2011,"2008"
"8333","SLV","Ques_15","0",2011,"2009"
"8334","SLV","Ques_15","0",2011,"2010"
"8335","SLV","Ques_15","0",2011,"2011"
"8336","SLV","Ques_15","0",2011,"2014"
"8337","SLV","Ques_15","0",2011,"2015"
"8338","SLV","Ques_15","0",2011,"2016"
"8339","SLV","Ques_17","0",2011,"1925"
"8340","SLV","Ques_17","0",2011,"1965"
"8341","SLV","Ques_17","0",2011,"1983"
"8342","SLV","Ques_17","0",2011,"1986"
"8343","SLV","Ques_17","0",2011,"1991"
"8344","SLV","Ques_17","0",2011,"1992"
"8345","SLV","Ques_17","0",2011,"1996"
"8346","SLV","Ques_17","0",2011,"1998"
"8347","SLV","Ques_17","0",2011,"2000"
"8348","SLV","Ques_17","0",2011,"2002"
"8349","SLV","Ques_17","0",2011,"2003"
"8350","SLV","Ques_17","0",2011,"2004"
"8351","SLV","Ques_17","0",2011,"2005"
"8352","SLV","Ques_17","0",2011,"2006"
"8353","SLV","Ques_17","0",2011,"2007"
"8354","SLV","Ques_17","0",2011,"2008"
"8355","SLV","Ques_17","0",2011,"2009"
"8356","SLV","Ques_17","0",2011,"2010"
"8357","SLV","Ques_17","0",2011,"2011"
"8358","SLV","Ques_17","0",2011,"2014"
"8359","SLV","Ques_17","0",2011,"2015"
"8360","SLV","Ques_17","0",2011,"2016"
"8361","SLV","Ques_19","0",2009,"1925"
"8362","SLV","Ques_19","0",2009,"1965"
"8363","SLV","Ques_19","0",2009,"1983"
"8364","SLV","Ques_19","0",2009,"1986"
"8365","SLV","Ques_19","0",2009,"1991"
"8366","SLV","Ques_19","0",2009,"1992"
"8367","SLV","Ques_19","0",2009,"1996"
"8368","SLV","Ques_19","0",2009,"1998"
"8369","SLV","Ques_19","0",2009,"2000"
"8370","SLV","Ques_19","0",2009,"2002"
"8371","SLV","Ques_19","0",2009,"2003"
"8372","SLV","Ques_19","0",2009,"2004"
"8373","SLV","Ques_19","0",2009,"2005"
"8374","SLV","Ques_19","0",2009,"2006"
"8375","SLV","Ques_19","0",2009,"2007"
"8376","SLV","Ques_19","0",2009,"2008"
"8377","SLV","Ques_19","0",2009,"2009"
"8378","SLV","Ques_19","0",2009,"2010"
"8379","SLV","Ques_19","0",2009,"2011"
"8380","SLV","Ques_19","0",2009,"2014"
"8381","SLV","Ques_19","0",2009,"2015"
"8382","SLV","Ques_19","0",2009,"2016"
"8383","SLV","Ques_2","0",2011,"1925"
"8384","SLV","Ques_2","0",2011,"1965"
"8385","SLV","Ques_2","0",2011,"1983"
"8386","SLV","Ques_2","0",2011,"1986"
"8387","SLV","Ques_2","0",2011,"1991"
"8388","SLV","Ques_2","0",2011,"1992"
"8389","SLV","Ques_2","0",2011,"1996"
"8390","SLV","Ques_2","0",2011,"1998"
"8391","SLV","Ques_2","0",2011,"2000"
"8392","SLV","Ques_2","0",2011,"2002"
"8393","SLV","Ques_2","0",2011,"2003"
"8394","SLV","Ques_2","0",2011,"2004"
"8395","SLV","Ques_2","0",2011,"2005"
"8396","SLV","Ques_2","0",2011,"2006"
"8397","SLV","Ques_2","0",2011,"2007"
"8398","SLV","Ques_2","0",2011,"2008"
"8399","SLV","Ques_2","0",2011,"2009"
"8400","SLV","Ques_2","0",2011,"2010"
"8401","SLV","Ques_2","0",2011,"2011"
"8402","SLV","Ques_2","0",2011,"2014"
"8403","SLV","Ques_2","0",2011,"2015"
"8404","SLV","Ques_2","0",2011,"2016"
"8405","SLV","Ques_25","1",1996,"1925"
"8406","SLV","Ques_25","1",1996,"1965"
"8407","SLV","Ques_25","1",1996,"1983"
"8408","SLV","Ques_25","1",1996,"1986"
"8409","SLV","Ques_25","1",1996,"1991"
"8410","SLV","Ques_25","1",1996,"1992"
"8411","SLV","Ques_25","1",1996,"1996"
"8412","SLV","Ques_25","1",1996,"1998"
"8413","SLV","Ques_25","1",1996,"2000"
"8414","SLV","Ques_25","1",1996,"2002"
"8415","SLV","Ques_25","1",1996,"2003"
"8416","SLV","Ques_25","1",1996,"2004"
"8417","SLV","Ques_25","1",1996,"2005"
"8418","SLV","Ques_25","1",1996,"2006"
"8419","SLV","Ques_25","1",1996,"2007"
"8420","SLV","Ques_25","1",1996,"2008"
"8421","SLV","Ques_25","1",1996,"2009"
"8422","SLV","Ques_25","1",1996,"2010"
"8423","SLV","Ques_25","1",1996,"2011"
"8424","SLV","Ques_25","1",1996,"2014"
"8425","SLV","Ques_25","1",1996,"2015"
"8426","SLV","Ques_25","1",1996,"2016"
"8427","SLV","Ques_26","1",1991,"1925"
"8428","SLV","Ques_26","1",1991,"1965"
"8429","SLV","Ques_26","1",1991,"1983"
"8430","SLV","Ques_26","1",1991,"1986"
"8431","SLV","Ques_26","1",1991,"1991"
"8432","SLV","Ques_26","1",1991,"1992"
"8433","SLV","Ques_26","1",1991,"1996"
"8434","SLV","Ques_26","1",1991,"1998"
"8435","SLV","Ques_26","1",1991,"2000"
"8436","SLV","Ques_26","1",1991,"2002"
"8437","SLV","Ques_26","1",1991,"2003"
"8438","SLV","Ques_26","1",1991,"2004"
"8439","SLV","Ques_26","1",1991,"2005"
"8440","SLV","Ques_26","1",1991,"2006"
"8441","SLV","Ques_26","1",1991,"2007"
"8442","SLV","Ques_26","1",1991,"2008"
"8443","SLV","Ques_26","1",1991,"2009"
"8444","SLV","Ques_26","1",1991,"2010"
"8445","SLV","Ques_26","1",1991,"2011"
"8446","SLV","Ques_26","1",1991,"2014"
"8447","SLV","Ques_26","1",1991,"2015"
"8448","SLV","Ques_26","1",1991,"2016"
"8449","SLV","Ques_29","1",2009,"1925"
"8450","SLV","Ques_29","1",2009,"1965"
"8451","SLV","Ques_29","1",2009,"1983"
"8452","SLV","Ques_29","1",2009,"1986"
"8453","SLV","Ques_29","1",2009,"1991"
"8454","SLV","Ques_29","1",2009,"1992"
"8455","SLV","Ques_29","1",2009,"1996"
"8456","SLV","Ques_29","1",2009,"1998"
"8457","SLV","Ques_29","1",2009,"2000"
"8458","SLV","Ques_29","1",2009,"2002"
"8459","SLV","Ques_29","1",2009,"2003"
"8460","SLV","Ques_29","1",2009,"2004"
"8461","SLV","Ques_29","1",2009,"2005"
"8462","SLV","Ques_29","1",2009,"2006"
"8463","SLV","Ques_29","1",2009,"2007"
"8464","SLV","Ques_29","1",2009,"2008"
"8465","SLV","Ques_29","1",2009,"2009"
"8466","SLV","Ques_29","1",2009,"2010"
"8467","SLV","Ques_29","1",2009,"2011"
"8468","SLV","Ques_29","1",2009,"2014"
"8469","SLV","Ques_29","1",2009,"2015"
"8470","SLV","Ques_29","1",2009,"2016"
"8471","SLV","Ques_3","0",2011,"1925"
"8472","SLV","Ques_3","0",2011,"1965"
"8473","SLV","Ques_3","0",2011,"1983"
"8474","SLV","Ques_3","0",2011,"1986"
"8475","SLV","Ques_3","0",2011,"1991"
"8476","SLV","Ques_3","0",2011,"1992"
"8477","SLV","Ques_3","0",2011,"1996"
"8478","SLV","Ques_3","0",2011,"1998"
"8479","SLV","Ques_3","0",2011,"2000"
"8480","SLV","Ques_3","0",2011,"2002"
"8481","SLV","Ques_3","0",2011,"2003"
"8482","SLV","Ques_3","0",2011,"2004"
"8483","SLV","Ques_3","0",2011,"2005"
"8484","SLV","Ques_3","0",2011,"2006"
"8485","SLV","Ques_3","0",2011,"2007"
"8486","SLV","Ques_3","0",2011,"2008"
"8487","SLV","Ques_3","0",2011,"2009"
"8488","SLV","Ques_3","0",2011,"2010"
"8489","SLV","Ques_3","0",2011,"2011"
"8490","SLV","Ques_3","0",2011,"2014"
"8491","SLV","Ques_3","0",2011,"2015"
"8492","SLV","Ques_3","0",2011,"2016"
"8493","SLV","Ques_31","0",2011,"1925"
"8494","SLV","Ques_31","0",2011,"1965"
"8495","SLV","Ques_31","0",2011,"1983"
"8496","SLV","Ques_31","0",2011,"1986"
"8497","SLV","Ques_31","0",2011,"1991"
"8498","SLV","Ques_31","0",2011,"1992"
"8499","SLV","Ques_31","0",2011,"1996"
"8500","SLV","Ques_31","0",2011,"1998"
"8501","SLV","Ques_31","0",2011,"2000"
"8502","SLV","Ques_31","0",2011,"2002"
"8503","SLV","Ques_31","0",2011,"2003"
"8504","SLV","Ques_31","0",2011,"2004"
"8505","SLV","Ques_31","0",2011,"2005"
"8506","SLV","Ques_31","0",2011,"2006"
"8507","SLV","Ques_31","0",2011,"2007"
"8508","SLV","Ques_31","0",2011,"2008"
"8509","SLV","Ques_31","0",2011,"2009"
"8510","SLV","Ques_31","0",2011,"2010"
"8511","SLV","Ques_31","0",2011,"2011"
"8512","SLV","Ques_31","0",2011,"2014"
"8513","SLV","Ques_31","0",2011,"2015"
"8514","SLV","Ques_31","0",2011,"2016"
"8515","SLV","Ques_33","0",2011,"1925"
"8516","SLV","Ques_33","0",2011,"1965"
"8517","SLV","Ques_33","0",2011,"1983"
"8518","SLV","Ques_33","0",2011,"1986"
"8519","SLV","Ques_33","0",2011,"1991"
"8520","SLV","Ques_33","0",2011,"1992"
"8521","SLV","Ques_33","0",2011,"1996"
"8522","SLV","Ques_33","0",2011,"1998"
"8523","SLV","Ques_33","0",2011,"2000"
"8524","SLV","Ques_33","0",2011,"2002"
"8525","SLV","Ques_33","0",2011,"2003"
"8526","SLV","Ques_33","0",2011,"2004"
"8527","SLV","Ques_33","0",2011,"2005"
"8528","SLV","Ques_33","0",2011,"2006"
"8529","SLV","Ques_33","0",2011,"2007"
"8530","SLV","Ques_33","0",2011,"2008"
"8531","SLV","Ques_33","0",2011,"2009"
"8532","SLV","Ques_33","0",2011,"2010"
"8533","SLV","Ques_33","0",2011,"2011"
"8534","SLV","Ques_33","0",2011,"2014"
"8535","SLV","Ques_33","0",2011,"2015"
"8536","SLV","Ques_33","0",2011,"2016"
"8537","SLV","Ques_35","0",2011,"1925"
"8538","SLV","Ques_35","0",2011,"1965"
"8539","SLV","Ques_35","0",2011,"1983"
"8540","SLV","Ques_35","0",2011,"1986"
"8541","SLV","Ques_35","0",2011,"1991"
"8542","SLV","Ques_35","0",2011,"1992"
"8543","SLV","Ques_35","0",2011,"1996"
"8544","SLV","Ques_35","0",2011,"1998"
"8545","SLV","Ques_35","0",2011,"2000"
"8546","SLV","Ques_35","0",2011,"2002"
"8547","SLV","Ques_35","0",2011,"2003"
"8548","SLV","Ques_35","0",2011,"2004"
"8549","SLV","Ques_35","0",2011,"2005"
"8550","SLV","Ques_35","0",2011,"2006"
"8551","SLV","Ques_35","0",2011,"2007"
"8552","SLV","Ques_35","0",2011,"2008"
"8553","SLV","Ques_35","0",2011,"2009"
"8554","SLV","Ques_35","0",2011,"2010"
"8555","SLV","Ques_35","0",2011,"2011"
"8556","SLV","Ques_35","0",2011,"2014"
"8557","SLV","Ques_35","0",2011,"2015"
"8558","SLV","Ques_35","0",2011,"2016"
"8559","SLV","Ques_36","0",2011,"1925"
"8560","SLV","Ques_36","0",2011,"1965"
"8561","SLV","Ques_36","0",2011,"1983"
"8562","SLV","Ques_36","0",2011,"1986"
"8563","SLV","Ques_36","0",2011,"1991"
"8564","SLV","Ques_36","0",2011,"1992"
"8565","SLV","Ques_36","0",2011,"1996"
"8566","SLV","Ques_36","0",2011,"1998"
"8567","SLV","Ques_36","0",2011,"2000"
"8568","SLV","Ques_36","0",2011,"2002"
"8569","SLV","Ques_36","0",2011,"2003"
"8570","SLV","Ques_36","0",2011,"2004"
"8571","SLV","Ques_36","0",2011,"2005"
"8572","SLV","Ques_36","0",2011,"2006"
"8573","SLV","Ques_36","0",2011,"2007"
"8574","SLV","Ques_36","0",2011,"2008"
"8575","SLV","Ques_36","0",2011,"2009"
"8576","SLV","Ques_36","0",2011,"2010"
"8577","SLV","Ques_36","0",2011,"2011"
"8578","SLV","Ques_36","0",2011,"2014"
"8579","SLV","Ques_36","0",2011,"2015"
"8580","SLV","Ques_36","0",2011,"2016"
"8581","SLV","Ques_37","0",2011,"1925"
"8582","SLV","Ques_37","0",2011,"1965"
"8583","SLV","Ques_37","0",2011,"1983"
"8584","SLV","Ques_37","0",2011,"1986"
"8585","SLV","Ques_37","0",2011,"1991"
"8586","SLV","Ques_37","0",2011,"1992"
"8587","SLV","Ques_37","0",2011,"1996"
"8588","SLV","Ques_37","0",2011,"1998"
"8589","SLV","Ques_37","0",2011,"2000"
"8590","SLV","Ques_37","0",2011,"2002"
"8591","SLV","Ques_37","0",2011,"2003"
"8592","SLV","Ques_37","0",2011,"2004"
"8593","SLV","Ques_37","0",2011,"2005"
"8594","SLV","Ques_37","0",2011,"2006"
"8595","SLV","Ques_37","0",2011,"2007"
"8596","SLV","Ques_37","0",2011,"2008"
"8597","SLV","Ques_37","0",2011,"2009"
"8598","SLV","Ques_37","0",2011,"2010"
"8599","SLV","Ques_37","0",2011,"2011"
"8600","SLV","Ques_37","0",2011,"2014"
"8601","SLV","Ques_37","0",2011,"2015"
"8602","SLV","Ques_37","0",2011,"2016"
"8603","SLV","Ques_38","0",2011,"1925"
"8604","SLV","Ques_38","0",2011,"1965"
"8605","SLV","Ques_38","0",2011,"1983"
"8606","SLV","Ques_38","0",2011,"1986"
"8607","SLV","Ques_38","0",2011,"1991"
"8608","SLV","Ques_38","0",2011,"1992"
"8609","SLV","Ques_38","0",2011,"1996"
"8610","SLV","Ques_38","0",2011,"1998"
"8611","SLV","Ques_38","0",2011,"2000"
"8612","SLV","Ques_38","0",2011,"2002"
"8613","SLV","Ques_38","0",2011,"2003"
"8614","SLV","Ques_38","0",2011,"2004"
"8615","SLV","Ques_38","0",2011,"2005"
"8616","SLV","Ques_38","0",2011,"2006"
"8617","SLV","Ques_38","0",2011,"2007"
"8618","SLV","Ques_38","0",2011,"2008"
"8619","SLV","Ques_38","0",2011,"2009"
"8620","SLV","Ques_38","0",2011,"2010"
"8621","SLV","Ques_38","0",2011,"2011"
"8622","SLV","Ques_38","0",2011,"2014"
"8623","SLV","Ques_38","0",2011,"2015"
"8624","SLV","Ques_38","0",2011,"2016"
"8625","SLV","Ques_39","0",2011,"1925"
"8626","SLV","Ques_39","0",2011,"1965"
"8627","SLV","Ques_39","0",2011,"1983"
"8628","SLV","Ques_39","0",2011,"1986"
"8629","SLV","Ques_39","0",2011,"1991"
"8630","SLV","Ques_39","0",2011,"1992"
"8631","SLV","Ques_39","0",2011,"1996"
"8632","SLV","Ques_39","0",2011,"1998"
"8633","SLV","Ques_39","0",2011,"2000"
"8634","SLV","Ques_39","0",2011,"2002"
"8635","SLV","Ques_39","0",2011,"2003"
"8636","SLV","Ques_39","0",2011,"2004"
"8637","SLV","Ques_39","0",2011,"2005"
"8638","SLV","Ques_39","0",2011,"2006"
"8639","SLV","Ques_39","0",2011,"2007"
"8640","SLV","Ques_39","0",2011,"2008"
"8641","SLV","Ques_39","0",2011,"2009"
"8642","SLV","Ques_39","0",2011,"2010"
"8643","SLV","Ques_39","0",2011,"2011"
"8644","SLV","Ques_39","0",2011,"2014"
"8645","SLV","Ques_39","0",2011,"2015"
"8646","SLV","Ques_39","0",2011,"2016"
"8647","SLV","Ques_4","0",2011,"1925"
"8648","SLV","Ques_4","0",2011,"1965"
"8649","SLV","Ques_4","0",2011,"1983"
"8650","SLV","Ques_4","0",2011,"1986"
"8651","SLV","Ques_4","0",2011,"1991"
"8652","SLV","Ques_4","0",2011,"1992"
"8653","SLV","Ques_4","0",2011,"1996"
"8654","SLV","Ques_4","0",2011,"1998"
"8655","SLV","Ques_4","0",2011,"2000"
"8656","SLV","Ques_4","0",2011,"2002"
"8657","SLV","Ques_4","0",2011,"2003"
"8658","SLV","Ques_4","0",2011,"2004"
"8659","SLV","Ques_4","0",2011,"2005"
"8660","SLV","Ques_4","0",2011,"2006"
"8661","SLV","Ques_4","0",2011,"2007"
"8662","SLV","Ques_4","0",2011,"2008"
"8663","SLV","Ques_4","0",2011,"2009"
"8664","SLV","Ques_4","0",2011,"2010"
"8665","SLV","Ques_4","0",2011,"2011"
"8666","SLV","Ques_4","0",2011,"2014"
"8667","SLV","Ques_4","0",2011,"2015"
"8668","SLV","Ques_4","0",2011,"2016"
"8669","SLV","Ques_41","0",2011,"1925"
"8670","SLV","Ques_41","0",2011,"1965"
"8671","SLV","Ques_41","0",2011,"1983"
"8672","SLV","Ques_41","0",2011,"1986"
"8673","SLV","Ques_41","0",2011,"1991"
"8674","SLV","Ques_41","0",2011,"1992"
"8675","SLV","Ques_41","0",2011,"1996"
"8676","SLV","Ques_41","0",2011,"1998"
"8677","SLV","Ques_41","0",2011,"2000"
"8678","SLV","Ques_41","0",2011,"2002"
"8679","SLV","Ques_41","0",2011,"2003"
"8680","SLV","Ques_41","0",2011,"2004"
"8681","SLV","Ques_41","0",2011,"2005"
"8682","SLV","Ques_41","0",2011,"2006"
"8683","SLV","Ques_41","0",2011,"2007"
"8684","SLV","Ques_41","0",2011,"2008"
"8685","SLV","Ques_41","0",2011,"2009"
